PM2.5,CO2,VOCs,Temperature,Humidity,AQI
27.57550390722764,392.6311341082247,296.1567296498169,28.2208799986337,72.51579382682696,125.39931481106272
24.255540842338327,508.10825429008236,365.67365806626185,26.341207088074913,55.43765995391506,133.41795577940152
5.812287847009586,451.93520585117585,265.1769455106656,30.636557407485643,43.88214936512799,96.5363375936975
24.73486124550783,753.9381622782862,393.2099762943675,27.38438449891739,61.5696862704876,179.0650933427538
25.602302099410263,496.0105616248288,266.4346204314457,26.35966098355855,55.425691624916055,123.32207967827156
49.63242112485286,359.5760433738411,304.4599098306286,25.919428944208633,46.99366295251553,84.73072061449672
23.076390352188774,486.58197893230755,285.93982022986165,25.13410305965396,62.97668915312794,129.0234092596955
28.015473423336125,551.9358745637888,306.17095667504805,25.74449002648502,57.868862459072105,125.55748980432574
24.652882302947567,667.3363946152524,322.22959975365643,26.298653212682808,63.065122064697945,152.17507865701594
13.31321962380468,441.05476000612816,321.69176200444383,26.02472185300284,51.055557998128194,108.36783333805309
36.42822814515021,341.757202597636,262.344133468971,25.683649451725792,64.86710530325499,96.89909293820936
32.519330326867745,581.6837011430981,243.85426612762146,31.19768246070488,46.829018032450215,125.0802142074289
32.910319470430466,361.94012941003484,425.1585895452855,24.93980984702102,51.72268610303417,95.83517409632628
15.90612545205261,456.3844558492515,275.80078301997236,27.29326517529235,57.57085768912722,104.13952842988989
39.02794310936099,474.2379514489006,334.9606219335993,28.185042019521745,77.41818414959714,138.41112978824935
10.981489372077192,493.03665466998916,219.61793447384017,28.260215991167467,67.84825368548493,98.6991502253168
30.868570938002705,568.9164457074336,286.01936400476615,26.882785848435056,70.77192504267789,151.8762802045184
46.90455625809979,431.6365717713612,293.64003080087787,26.51859485630538,74.17077033343145,112.89001501984121
15.094636748693116,472.6270747833239,323.64075349639165,27.90309498247901,96.02832135810874,121.45614153154837
19.33702270397228,498.57296470506117,163.87729295040305,27.5330432999564,60.41589067558434,117.94931317454551
25.996513650876413,514.9597957518788,308.3070306539165,26.482082330464973,74.20400923129856,122.54499918790165
19.965243458838007,509.78271747079225,242.51292723160537,23.876242856551137,70.12635254401941,131.95385425888787
9.493365689338674,543.6005775222579,316.2172855597462,26.064152555333504,69.96032503307526,146.72691920423597
25.685629748060272,584.3839509641737,248.18354015809186,24.706899672585084,77.74239618040181,142.51076911715845
14.376962862738951,539.2634115650968,257.22586520372096,25.665680899867347,55.80686969015524,113.73711994817343
29.735924306351816,545.3585523509219,286.31861948033657,27.066446477033917,55.0131497606362,120.74842175453371
15.80575765766197,341.7776833253522,247.38352651984025,27.717472287993232,63.19765513481862,91.42588328781444
40.499344050175395,505.02276991656805,276.22327766323224,30.560905502584813,58.17300228078113,133.25403819847816
17.167467076637628,547.9507548001609,240.33121157283423,25.925187242192372,63.18500852998173,136.76781858002713
21.779384837943244,572.894119457045,208.34147741506362,28.5492512705503,75.62748785053012,125.8386499946611
33.135172173696695,430.76492257662056,350.89785262146796,27.611920048875675,55.218532772937216,123.33610503815797
12.691356835660448,434.0960725111355,235.1975653588036,29.591995341279578,56.95321037406269,88.89422564497644
27.274599346041295,442.58993247164017,291.0659556196008,28.152457439191252,61.74311003526577,98.72557736501805
38.07142754282428,553.6413899891344,337.64455407468927,24.983037145427367,57.716815739748306,154.61070403161494
8.925167654387725,603.3881054924209,269.25279487419783,23.55390794141754,40.85994171986513,145.3313077997131
26.846338585323043,459.25398927083984,258.7417050127231,27.62252339933501,54.198723573010604,95.7679498931893
27.598827942484235,590.7962313627049,311.31190443337107,25.943098004199218,66.87373242237504,133.84301377852725
32.8182287177731,512.3479809164594,355.8966911363576,25.039372508098804,74.37546750932647,139.62178048876518
12.63049289121918,487.57142228375636,241.53423674567657,24.464844590933843,48.45381432462273,115.38311804532458
11.795433869157236,478.8615770182031,292.4926083991281,27.321950995174312,48.40717600769157,93.12032755013853
30.219415656168977,574.6611364602157,213.37527025163365,30.01541539862673,60.302338027173356,126.71719782506199
27.96984673233186,532.557781678707,280.3399498158905,26.18265530858792,39.24404935122163,115.12543698538349
27.504928503458764,727.5825427647637,301.71023422690376,28.180540622150644,55.550297970128725,170.8425656834352
28.464482094969757,414.7775357002676,257.26876791224674,26.795467299564816,42.639579404486064,87.53442963580277
18.199752784215093,551.8101702029976,277.1504083087384,24.421235821793214,73.69061299842465,140.37031143316028
27.322536971610035,447.0798990188487,229.58866158462752,28.469622687020834,52.306688456495955,97.44153884627795
27.93072473298681,413.07130130113563,303.8539305690747,24.810615911945256,76.52834186339027,103.33618913791678
17.85648581973632,498.9132862965028,352.7847124441575,27.04325326118713,71.13521353458339,125.40195513644768
43.65774511144757,513.7352479407036,245.1428065114768,26.31695916998939,53.536827023025836,106.29607900205234
29.738329209117875,791.8173555060092,268.8664116723809,28.786154869131384,49.28040363153922,166.13321993771416
13.086965027973514,481.5854184316798,325.1273123227091,24.883698015058627,58.06454250832412,118.84112386574954
31.565536086338298,386.9821270515316,360.60453596613684,27.78173981560392,58.953533757417965,87.5355496635897
15.253183297726785,527.3010717494386,225.34050938955343,25.320405185302597,63.461469439524016,90.9673214605557
32.87084603742452,292.5359962453632,291.56076312920254,25.97778957534243,52.234567104698215,57.4087111509693
36.58595579007404,490.8043217395734,314.15654111597627,19.729599544919797,67.46394873522203,151.78556721273998
16.793176816482895,501.60252822951605,294.8971804685576,31.184197143235817,62.653280549998996,109.45891042351911
34.63376129244322,579.4600382945212,176.16039665614565,28.101113865652465,56.59604843284136,120.32741776204224
29.12780926936498,597.3622249427847,325.0545004654386,25.46530502812367,52.87959344581977,153.659267518012
33.2206015999449,449.64303810922826,375.9668175545322,24.750688623334014,58.15115016901314,120.41040546828314
43.967929826539475,484.9385985370067,305.8330875584752,26.00870249424132,51.83098748172431,128.77585487834125
22.546118839971296,423.3879169389329,248.44469733528683,28.433759069638903,60.58438694883588,96.57734353072594
17.462638356425103,387.1937445192306,274.3436376817858,23.21583014883015,60.8543868521991,92.327008475122
16.104855703744768,530.9894779380635,388.49565338277966,26.716831161411324,62.61707283476339,134.75122272496614
16.841897150345616,372.64144514034007,345.4981270430279,30.541283744925348,77.66242409671854,102.7184641333726
24.22898290585896,458.5373099428137,332.00133091921646,24.73210732806439,58.67555280300427,115.67752521204869
28.411519748166437,400.4826040100763,317.8206291767188,27.16077007752731,70.04597867124482,101.75142634730669
27.76690799330019,554.9683186290259,266.9431443904514,31.406619630515515,62.29587396975702,119.72514082665971
33.27183249036024,680.1430099266488,289.97144096721155,28.264303259381546,57.61755698101546,133.57134920460607
25.13001891877907,369.84120171966686,296.1038632160742,27.25184764097091,58.80840730048766,95.73898231870938
39.53534077157317,314.6981517102431,327.4787158032222,28.013272909818006,59.4117359083195,79.16767082604075
22.35343166762044,487.51131146499324,375.44594471334517,26.198269329980594,62.79767707728216,132.06265896754638
52.20169166589619,501.56977959577586,355.9169068396564,29.59926257060688,50.4067923478103,131.82539527774878
31.25667347765006,521.8659306757297,229.03078221019797,26.201339954199575,45.34659616555033,118.2577809786609
16.428424435837172,455.3679484765655,311.1997484450524,23.081636782528047,66.54297393474275,122.75150547042972
14.291075019388877,479.93607011745684,336.83816725839483,26.21739379211908,68.9812383258126,108.9196114051811
29.824724152431852,536.7510410540602,330.9430165072318,25.066530940246594,67.45635832802803,141.68646745929928
22.76537214674149,604.0430892644839,268.538311830629,26.43761197560514,61.54972018556472,140.5298437272188
32.14000494092092,304.4951229681717,445.7054607884181,26.481831881838737,67.67224627453288,100.27069087611044
29.73237624573545,463.10605609685376,236.14577188344407,29.394846399609815,67.13429026017143,97.86813200158423
24.27171087343127,521.3808793941064,245.8405776666975,28.39058545332877,67.87629358954955,124.72548261963
16.53206281931595,408.2023895389264,311.6797540630788,27.52653097515079,51.40459178657886,102.24061124119177
9.851527753141355,673.11696317673,405.8401527481927,26.99410917733481,49.03048202845369,155.48717288904868
20.53485047932979,436.4590119771263,258.19025746479144,24.88228398228401,56.11430753247729,92.18609551074005
33.56398794323472,495.8707312992717,286.70858171765036,22.637649524668646,59.82615890457345,123.34388145835129
27.14093744130204,555.602209684229,353.8646836507846,27.226320022785565,57.580788728677106,135.9088083827994
12.542612212880119,440.87152111981055,299.10689225561333,28.58928240714732,41.233096686621245,100.72725045104984
26.73180925851182,315.3426952195583,283.26980727348524,26.783332233510823,77.21692612135142,71.91660987552413
28.853173797288367,457.13454730834667,328.281645094336,25.9302913544266,57.25954011114264,111.32605122840626
16.16142563798867,602.944055592704,313.62589951147964,27.929004330428427,61.727044165769534,132.6299950433493
26.53725105945528,466.31048732148616,351.52193928183954,26.833335598751304,72.44548990763059,122.33434470234079
25.58208718446,415.35656985410213,364.57344445326817,30.371488383947923,36.55027730478795,84.71429978364327
13.570297021693769,592.5672209502721,315.3501530002681,29.46545668413657,54.88306128088288,126.92501357525478
28.577873603482832,466.92251039769474,314.58663626891547,28.91901611404666,56.12882726420195,109.4873908732366
30.607845263682343,448.9839186349783,310.7055491143067,28.515468228419806,56.636899545493556,100.0132100763893
35.830512431752766,514.945608966331,324.45652783246436,24.419665171097087,58.26513409286047,133.02039742191468
35.53802052034903,577.0750209618787,302.7585318935732,28.3259874041052,74.47134798444844,137.90059996322933
11.223306320429089,738.1713531732546,299.9695758838855,27.75265191529315,66.73458875727222,166.59014156259303
15.621749600848773,582.7236107657423,359.83135604136214,28.212849456782326,69.5803526862883,130.04028856837863
30.150352672086598,615.9839966388345,375.80580901775215,27.985218973626104,60.47120271810924,152.91443014186356
30.137859509122087,449.40338010121445,224.62235276832897,27.90552517569613,46.006269538544984,91.27154577736346
30.15047686306048,397.41318940305234,300.50105758702847,32.40173293909919,39.20302964853993,81.76874917516861
63.52731490654721,506.2331349619123,265.56527832773827,26.847628660096163,44.70592276768369,135.68006239564482
30.70890510693167,510.7169915259596,284.4514266756964,28.87267476165866,63.5976570416602,124.06045582465899
36.35565640180599,392.1487258635403,320.12581048676606,26.058020379471994,60.31769712697635,103.45821116538897
34.54001763493203,482.4705470095987,333.4719185771234,28.581283167775343,57.89836352443992,118.91478819944038
31.51391251305798,539.9317601719131,294.39367781943275,28.878639780464912,56.31423093259863,112.22292123084186
21.847307553596544,536.0393395018081,204.33298326385986,27.728852154270697,80.11721575442746,135.03434960427506
32.589692204932675,550.4287853384272,251.74772097119103,30.338493884753,51.77096409023525,128.45348764599225
17.27174785462428,529.0964730137443,344.8249835100083,25.231447927279167,69.27819456116059,138.3884338672023
22.63181393259991,449.29913407299443,162.97867889825343,26.025558116663557,60.01912936020994,80.49068113422967
20.146364521708964,448.60993733511566,359.3713575841,27.42476017204698,59.39060488214003,106.45744676796629
25.818741393863224,380.1048602006124,326.06149953222706,28.761613706968443,71.76637548616745,96.57852448643816
48.146585666735085,678.4775039185095,365.80880407650113,27.358859042589867,74.62530382691445,158.38836168856895
6.3273480740825185,501.3450364619293,290.071540655952,29.57151807302113,57.604505431151615,114.26341087559697
31.862601903745134,477.5146944205148,196.92972879885474,25.676620258067363,67.99202719242142,127.54873537196772
8.872841288103483,407.12079185475415,321.5181320753249,24.71884302102289,63.638913621500535,120.64515133748702
20.280681342105666,793.5657902327778,363.73265620191705,27.61625667307301,60.074371388099145,171.36585246944298
35.889505969673664,392.66719677771044,346.236090275671,26.84563944777261,62.04254942657026,110.61934199260095
25.642800190954627,457.11520743939263,266.8654258255982,28.08572744071644,53.11991185155162,117.9665492518107
14.22255222070694,541.5836836286061,304.33805377313234,26.94519541826699,56.93900606668915,119.98954211652466
17.846962907400318,560.0212965744278,273.3581865610038,26.319960418753087,54.19364720247294,119.37183381887155
31.795977489346757,595.7932055215684,259.0366767905314,26.850124856552554,69.01376716428919,122.72906365705322
17.696333682828634,680.7608507769263,347.76942855899256,27.05769778958637,59.047988844589376,168.2313543994136
27.164585895819748,550.6157655460712,240.1233844367419,26.39003740030334,47.022859753849616,122.04697876576454
25.455718399038137,394.3969200033332,255.30917847091936,26.593735907353143,52.76562776836912,85.78382692712806
18.48399652394183,474.30548748782184,244.79871832638074,26.19281332602618,28.007353547878218,100.53452656578617
46.439440893253256,530.7832372513885,225.48762383504766,28.713330239738813,55.055073981178516,126.90171084694111
31.33919022318011,706.8226041505824,307.3207145921302,27.3880420090116,60.37645065097149,166.47965060623952
4.748574133423929,360.2194521575703,358.0751524240988,31.513504944337534,58.63864151133026,78.37604715426193
26.864543147694278,620.2576505225228,290.7561621877367,27.321409102556924,79.80154351531392,165.74134888551782
18.38213535231612,517.9914369546417,224.71260997179166,25.898285059342676,65.74906040915037,114.80130926537245
33.52433334796224,583.7830535229481,341.9972269871014,32.34135074972613,65.30451853089151,154.99105027519218
17.074792615672994,489.8005283364068,384.2850877017486,27.82725275542867,43.56730965429722,121.89649377244086
23.85263558533101,415.7567369873674,267.6878837926703,28.980249573785635,56.353579458828676,98.79385447399348
30.04987278980457,575.0872779401332,276.0722866641141,28.18420596640498,55.13337192676305,130.7805757449802
33.657551941701215,565.4431027105621,325.7830315041697,28.246022058595496,52.13918801191992,145.50798991452197
12.997035929442237,597.2056965739722,381.0936873892526,28.071308102704947,52.001193344866536,138.6723395436233
21.654987641590516,498.6695364621365,274.0082927137387,24.79583087044787,41.91877046058376,104.02280306596445
20.25054688839044,440.0177976680151,233.37751095008974,27.735058095122824,47.241467953186714,84.38151540609864
18.46670767426288,344.12130049761583,331.5709303136203,24.35027739229952,68.74093402764949,99.53641730720496
42.65454240281097,581.9373268139407,339.95340365711496,26.65127432717493,58.570853080068176,140.23063251149824
29.049817109609556,542.3889482443986,300.3065725217613,25.548765086873427,54.93597581725666,130.56869000100252
12.391160456649548,403.4217367136041,272.09333701712745,27.71494037169745,59.94588665347292,101.07246209676497
34.17861947054776,446.14263267033755,349.7189365496023,27.66825249467647,71.6739067870115,124.32922499733371
46.22156197012633,453.32411880485597,326.4018002273982,27.962291781530375,60.04210520875786,115.26362995581852
35.32465260551147,351.7015568017582,261.57822415482536,27.574593145498174,65.40374130931038,106.51956786929718
9.806300340459867,418.23176033948664,302.45473656528355,25.786349316427202,51.533951576117424,101.05438976279707
20.157659271337486,386.61696431936457,232.41462339876767,26.47799302129664,53.81370049253281,97.2487353272742
37.669111491866225,458.75209881120634,334.294522821896,28.84079232250897,63.539768850636754,97.13958652969853
17.923305343812192,426.13025016704376,286.8883215308572,29.1357133545888,78.92653708337113,106.15945473415616
29.438194281462284,337.2995079133251,278.2144583807631,24.7064338027469,74.29774859514873,103.65169679969569
32.74634053429337,702.2590230569481,298.3562757423783,23.938144734974706,65.82828069456139,187.50475598166042
15.73069528421917,625.254073102923,302.0153849665124,25.546221233590575,61.51433760160718,128.6144843479313
24.404746439382,422.0980578480014,344.746503078278,29.090415164064503,74.0106935562717,121.72536630984916
-7.412673400690728,527.242139665361,329.5545265662611,29.42976806036607,67.94678323045125,127.38072962495168
14.756123586657102,541.7465089821295,292.17953606035985,25.150576239197658,37.06337977629339,98.16557699709216
22.474318486068398,619.1085854773477,338.1834074859498,27.614618707472676,49.46069152144778,147.07940758102146
12.522168180351505,418.13949733399215,320.0368626845807,30.668862666280177,63.381403253579315,101.08000494549282
41.32411303931635,609.2106783982426,278.67001818569815,27.830622954480667,42.130324344490276,137.99428026298355
10.698586220393674,445.2094695793065,293.7640920881757,29.843006570466187,51.02410995243138,89.40937476424293
20.59955513303016,366.4137595831387,292.58885555784394,28.997453140166197,53.00185056342026,91.92432963058222
26.307405772860914,572.4136559314497,325.2630671587101,25.179602587544178,57.43834093754166,133.47502165443132
39.412732890661154,629.0758424122428,281.6488692639179,26.620037153005843,57.125697917737924,148.72158221580258
10.641378488205607,758.7908973530684,280.47954067891834,27.069508956583697,57.10879572833173,169.7795470744715
36.63163752154959,380.02747349097865,398.43786547169793,27.20826677604268,68.25307517240313,131.3690528970659
25.10233061019587,569.8919685080789,346.98677408735523,28.83265790687714,57.34776134549466,140.56342068420213
15.18491348952049,459.0198756206467,261.969966778743,27.817369524550816,56.15369867928766,102.04832881786909
29.62103474263271,578.3358710524031,328.5470496971099,21.12759811244377,46.50827895856484,140.42950822380408
26.990596955734702,352.9510448768749,305.91750328275884,24.374319453814547,70.24346201985824,89.08281680024331
18.997831228412053,373.7230224301436,319.5775587630047,22.625238170047915,53.28502486052514,109.34470859463038
25.69802084990019,422.4125176833516,306.8670662282552,27.35073048131067,49.12969671998725,100.19653536720726
21.1468640313824,507.8964045668084,359.4821322742618,27.480975298935522,62.13090574868971,137.02576767934997
26.13517345251248,435.89187334616446,317.2810172325723,27.566449917221437,52.33058737616937,103.02804567581039
31.621306745210468,565.9054343913419,296.89556508928564,25.082143464570766,54.74047260205706,130.98733672995303
40.86016816145352,602.6894618257915,352.1095288491509,28.34828801023998,62.58460174319069,156.63986672667255
12.621845011731509,559.9577541245355,311.6642520543936,28.432524992937058,56.73517376220444,123.07530378278399
46.330333746562665,661.8787639660868,306.0739289664529,24.489701865589684,83.11609375300634,162.29330184455398
5.4791220047749825,541.5826629455343,315.70113012430573,24.067923597102254,59.25171456680802,142.4735188761324
23.482149049644168,378.3103289659833,295.3195488316817,26.999736627546124,66.17838218879223,90.01916717878902
30.883172064845766,636.337651353834,300.46134964977347,30.583564547226718,40.58305952507055,148.33073751659026
27.809918677350325,439.48437643940025,270.66527056190637,30.399485484397285,51.3935086808527,107.10575235437054
18.773004801794063,591.041849968557,262.4416390188061,28.126808720896104,49.13086305083287,113.79345448125119
22.918777496427246,657.3734216555106,250.07148067587804,25.540006656839846,50.45620276697371,134.74419554557105
